id,CAP,astroturf,fake follower,financial,other,overall,self-declared,spammer,label
298031144,0.36264564124632276,1.2,0.5,0.0,1.0,0.3,0.2,0.0,1
242098934,0.5288664776112156,1.0,0.3,0.0,1.8,0.6,0.1,0.0,1
131250818,0.22631829961109876,1.2,0.2,0.0,0.4,0.0,0.0,0.0,1
25516222,0.4197222421546159,1.0,0.1,0.0,1.0,0.4,0.0,0.0,1
1686543937,0.2520419704315795,0.8,0.3,0.0,0.8,0.1,0.0,0.1,1
44771048,0.796828494732411,0.5,0.2,0.0,1.2,2.3,0.0,0.0,1
2551048190,0.7611878625273879,1.0,0.2,0.0,1.6,1.4,0.0,0.0,1
28215139,0.0,0.5,0.2,0.0,0.2,0.0,0.0,0.0,1
32690471,0.3912159239072283,0.6,1.0,0.0,1.2,0.4,0.0,0.0,1
32545745,0.7470839770895665,0.8,0.1,0.0,2.4,1.2,0.0,0.0,1
289516877,0.7852210697594887,0.6,0.6,0.2,1.3,1.6,0.2,0.0,1
206468860,0.22631829961109876,2.0,0.8,0.0,0.6,0.0,0.2,0.1,1
47475039,0.4479465575931997,2.8,0.8,0.0,1.2,0.4,0.0,0.0,1
68219213,0.795728227940139,2.4,0.4,0.0,2.0,2.1,0.0,0.0,1
255304260,0.659646495284545,1.1,0.4,0.0,2.2,0.9,0.2,0.0,1
78492615,0.30618807248975083,0.6,0.4,0.0,0.8,0.2,0.0,0.0,1
175174859,0.30618807248975083,0.6,0.0,0.0,0.8,0.2,0.0,0.1,1
43194865,0.5539725719744064,1.8,0.2,0.1,1.0,0.6,0.0,0.0,1
2853309155,0.2520419704315795,0.4,0.1,0.0,0.6,0.1,0.0,0.0,1
96461789,0.7470839770895665,2.0,0.4,0.2,1.8,1.2,0.1,0.0,1
15329621,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,1
22133515,0.5027122940873614,2.8,0.4,0.0,0.8,0.6,0.0,0.0,1
18588815,0.3342309004634953,0.5,0.4,0.2,0.8,0.2,0.0,0.0,1
27716044,0.4197222421546159,0.5,0.3,0.0,0.8,0.4,0.0,0.0,1
93654953,0.22631829961109876,0.6,0.0,0.0,0.4,0.0,0.0,0.0,1
19879256,0.7874002196908744,0.7,0.8,0.1,2.1,1.7,0.6,0.1,1
342213755,0.2787259978325127,1.0,0.1,0.1,0.4,0.2,0.0,0.0,1
20493166,0.7053377817049258,1.8,0.4,0.0,1.6,1.0,0.0,0.0,1
284111222,0.2520419704315795,0.8,0.1,0.0,0.8,0.1,0.0,0.0,1
34859699,0.2787259978325127,1.0,0.1,0.0,0.8,0.2,0.1,0.0,1
37979530,0.4756769663222349,0.6,0.2,0.0,0.6,0.5,0.0,0.0,1
18813143,0.0,0.9,0.2,0.0,0.6,0.0,0.0,0.0,1
199723335,0.30618807248975083,0.4,0.3,0.0,0.8,0.2,0.0,0.0,1
49573859,0.5778862084370772,0.8,0.3,0.0,1.0,0.7,0.0,0.2,1
17877451,0.7287106185584935,1.0,0.2,0.0,1.1,1.2,0.1,0.0,1
11856032,0.796599114745521,0.8,1.0,0.0,3.2,3.2,0.2,0.0,1
34367582,0.7287106185584935,2.0,1.4,0.1,1.6,1.2,0.0,0.0,1
21215254,0.7384783166429812,1.9,0.0,0.0,1.6,1.2,0.0,0.0,1
183749334,0.621687023966582,2.4,0.6,0.0,1.7,0.8,0.2,0.0,1
148217505,0.3342309004634953,0.4,0.1,0.0,0.8,0.2,0.0,0.0,1
353031969,0.7546218700467833,0.2,0.5,0.0,2.1,1.3,0.0,0.0,1
27078238,0.6414184221423734,2.2,0.4,0.0,1.2,0.8,0.0,0.0,1
1849164720,0.7176911080698488,0.8,0.4,0.1,1.3,1.1,0.0,0.2,1
191633906,0.7176911080698488,2.4,0.4,0.0,1.2,1.1,0.0,0.0,1
43652285,0.30618807248975083,2.1,0.4,0.0,0.6,0.2,0.0,0.0,1
153559294,0.4756769663222349,1.6,0.4,0.0,0.8,0.5,0.0,0.0,1
114505454,0.621687023966582,1.8,0.2,0.0,1.2,0.8,0.0,0.0,1
217158910,0.22631829961109876,0.6,0.4,0.0,0.4,0.0,0.0,0.0,1
34025138,0.5027122940873614,0.4,0.4,0.0,2.4,0.6,0.2,0.0,1
16734909,0.7952555385005927,1.7,0.4,0.0,1.2,2.0,0.0,0.0,1
338076065,0.7973765977480777,1.4,1.5,0.1,3.1,3.4,3.4,0.4,1
28123862,0.7470839770895665,0.6,0.5,0.0,1.7,1.2,0.0,0.0,1
14573745,0.2520419704315795,0.6,0.2,0.0,0.6,0.1,0.0,0.0,1
704881669,0.3912159239072283,1.0,0.2,0.1,0.8,0.4,0.0,0.0,1
42782322,0.7611878625273879,2.3,1.4,0.0,1.4,1.4,0.0,0.0,1
89604232,0.4756769663222349,0.6,0.2,0.0,1.4,0.5,0.0,0.0,1
14266196,0.22631829961109876,0.5,0.0,0.0,0.4,0.0,0.0,0.0,1
308526298,0.5539725719744064,0.8,0.4,0.0,1.7,0.6,0.1,0.0,1
18213483,0.7971612475312038,1.4,0.7,0.0,2.5,2.5,0.0,0.0,1
340644602,0.4197222421546159,0.4,0.4,0.0,0.6,0.4,0.2,0.0,1
23908154,0.2787259978325127,1.0,0.2,0.0,0.9,0.2,0.1,0.0,1
91491046,0.30618807248975083,0.0,0.6,0.0,1.2,0.2,0.0,0.2,1
91583544,0.621687023966582,1.7,1.5,0.0,1.2,0.8,0.0,0.0,1
18820399,0.22631829961109876,1.6,0.0,0.0,0.4,0.0,0.0,0.0,1
36359192,0.22631829961109876,0.6,0.0,0.0,0.2,0.0,0.0,0.0,1
43581352,0.793087009461318,1.0,1.1,0.2,1.7,1.9,0.0,0.1,1
6819732,0.7966668301280437,2.8,1.8,0.0,3.0,3.0,0.0,0.0,1
1286710945,0.7998362042473794,0.2,0.8,0.4,3.4,3.6,3.6,1.2,1
19789372,0.3342309004634953,2.2,0.8,0.0,0.8,0.2,0.0,0.0,1
4468081633,0.7717813288270262,0.6,0.6,0.0,2.0,1.4,0.0,0.0,1
48485996,0.7384783166429812,0.7,0.4,0.0,1.8,1.2,0.1,0.0,1
468499741,0.7967905786038864,0.8,0.3,0.0,1.7,2.9,0.0,0.0,1
116565019,0.22631829961109876,1.7,0.3,0.0,0.2,0.0,0.0,0.0,1
26188018,0.797075908158591,1.6,2.8,0.1,3.4,3.4,2.1,0.8,1
1113202375,0.5539725719744064,1.6,0.9,0.0,1.8,0.6,0.2,0.0,1
5778272,0.5027122940873614,1.8,0.4,0.0,1.2,0.6,0.0,0.0,1
16123423,0.7920317685697057,0.5,0.3,0.0,2.8,1.8,0.3,0.0,1
2209742392,0.3912159239072283,1.9,0.2,0.0,1.0,0.4,0.0,0.0,1
10162772,0.2520419704315795,1.7,0.1,0.0,0.4,0.1,0.0,0.0,1
15397002,0.4197222421546159,1.0,0.8,0.0,0.6,0.4,0.0,0.0,1
1053236226,0.5778862084370772,0.9,0.2,0.0,0.8,0.7,0.0,0.0,1
22021524,0.30618807248975083,1.1,0.2,0.2,1.0,0.2,0.0,0.0,1
407101742,0.2787259978325127,0.6,0.3,0.0,0.8,0.2,0.1,0.0,1
1143081932,0.7967247202742335,1.3,0.4,0.0,1.6,3.0,0.0,0.0,1
322772286,0.6414184221423734,1.6,0.2,0.0,1.3,0.8,0.0,0.0,1
22474812,0.5288664776112156,2.0,0.6,0.0,0.8,0.6,0.0,0.0,1
599001082,0.7989890411370751,2.0,1.4,0.2,3.6,3.6,2.2,0.2,1
1200019921,0.5027122940873614,0.2,0.2,0.0,2.3,0.6,0.2,0.0,1
12133382,0.7611878625273879,1.9,1.7,0.0,2.4,1.4,0.1,0.0,1
66483027,0.2520419704315795,0.2,0.0,0.0,0.7,0.1,0.0,0.0,1
109685703,0.2787259978325127,1.8,0.2,0.0,0.4,0.2,0.1,0.0,1
19259102,0.7969641686241824,0.6,0.2,0.2,2.4,2.3,0.0,0.0,1
342716046,0.2787259978325127,1.0,0.3,0.0,0.8,0.2,0.0,0.0,1
27439771,0.30618807248975083,0.4,0.2,0.0,0.3,0.2,0.0,0.0,1
11178672,0.7852210697594887,2.0,0.8,0.0,1.6,1.6,0.0,0.1,1
15530198,0.5539725719744064,1.3,1.0,0.2,2.0,0.6,0.0,0.0,1
295731821,0.659646495284545,1.0,0.4,0.2,1.2,0.9,0.0,0.0,1
17845781,0.6414184221423734,1.6,0.7,0.0,0.9,0.8,0.0,0.0,1
16016705,0.796828494732411,0.4,0.2,0.0,2.4,2.3,0.2,0.0,1
1797991,0.3342309004634953,1.6,0.2,0.0,0.9,0.2,0.0,0.0,1
21719375,0.22631829961109876,1.4,0.2,0.0,0.5,0.0,0.0,0.0,1
390753374,0.7892294694438972,0.8,0.1,0.0,2.8,1.8,0.2,0.0,1
1296774144,0.659646495284545,1.2,1.6,0.2,2.7,0.9,0.2,0.0,1
92310823,0.2787259978325127,0.7,0.3,0.0,0.4,0.2,0.0,0.1,1
40168326,0.4756769663222349,0.8,0.1,0.0,1.8,0.5,0.0,0.0,1
31058145,0.36264564124632276,2.3,0.4,0.0,0.7,0.3,0.0,0.0,1
351260120,0.6915799517497913,1.4,0.2,0.0,0.8,1.0,0.0,0.0,1
45869342,0.22631829961109876,0.8,0.0,0.0,0.4,0.0,0.0,0.0,1
24852012,0.621687023966582,0.2,1.6,0.0,1.8,0.8,0.0,0.1,1
90589357,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,1
883274156,0.36264564124632276,0.8,0.4,0.4,0.8,0.3,0.0,0.2,1
458234232,0.7759887465100499,0.4,0.6,0.0,1.6,1.5,0.2,0.0,1
15950054,0.7971422227407965,0.8,0.8,0.0,2.7,2.7,0.1,0.1,1
14265924,0.4756769663222349,1.0,0.4,0.0,0.8,0.5,0.0,0.0,1
102107018,0.7952555385005927,1.8,0.5,0.0,2.0,2.0,0.2,0.0,1
172851165,0.7668769621923945,1.0,0.2,0.0,1.5,1.4,0.0,0.0,1
1686873912,0.22631829961109876,0.5,0.1,0.0,0.2,0.0,0.0,0.0,1
24921197,0.0,0.8,0.3,0.0,0.5,0.0,0.0,0.0,1
23837831,0.4756769663222349,2.4,0.2,0.0,1.2,0.5,0.1,0.2,1
16753660,0.7470839770895665,2.0,0.7,0.0,1.3,1.2,0.0,0.0,1
554108359,0.2520419704315795,0.8,0.2,0.0,0.4,0.1,0.0,0.0,1
293942732,0.7971037475964349,0.9,0.4,0.0,1.2,2.7,0.0,0.0,1
20026504,0.5288664776112156,1.6,0.3,0.0,1.0,0.6,0.0,0.0,1
582386994,0.7826357858330618,1.0,1.2,0.0,2.2,1.6,0.1,0.1,1
127907048,0.7611878625273879,1.2,0.4,0.0,1.6,1.4,0.2,0.0,1
19123229,0.30618807248975083,1.0,0.4,0.0,1.2,0.2,0.0,0.0,1
4348671,0.22631829961109876,0.6,0.2,0.0,0.5,0.0,0.1,0.0,1
13475802,0.659646495284545,1.2,0.4,0.1,1.2,0.9,0.0,0.0,1
47311830,0.7907586934369296,0.4,0.2,0.0,2.7,1.8,0.0,0.1,1
209725175,0.793087009461318,1.7,0.9,0.0,2.6,1.9,0.4,0.2,1
25178222,0.3342309004634953,1.3,0.3,0.0,1.0,0.2,0.0,0.0,1
17349381,0.7717813288270262,2.4,2.4,0.0,2.0,1.4,0.0,0.0,1
310597303,0.659646495284545,1.1,0.2,0.8,1.2,0.9,0.0,0.0,1
25981578,0.4479465575931997,0.8,0.4,0.0,1.4,0.4,0.0,0.0,1
21122578,0.4197222421546159,0.4,0.3,0.0,0.6,0.4,0.1,0.0,1
133832049,0.796622208632847,1.0,1.2,0.2,3.1,3.1,0.3,0.3,1
588694711,0.793087009461318,2.0,0.8,0.1,2.0,1.9,0.1,0.0,1
171644812,0.7668769621923945,2.3,1.1,0.0,2.2,1.4,0.0,0.0,1
21636761,0.30618807248975083,2.2,0.5,0.0,1.3,0.2,0.0,0.0,1
93121635,0.2787259978325127,0.4,0.3,0.0,0.5,0.2,0.0,0.0,1
162705721,0.4756769663222349,2.2,0.5,0.0,0.8,0.5,0.0,0.0,1
444205853,0.3342309004634953,1.0,0.0,0.0,0.6,0.2,0.0,0.0,1
5360012,0.621687023966582,2.3,0.7,0.0,1.4,0.8,0.0,0.0,1
18880069,0.5027122940873614,1.4,0.8,0.0,1.0,0.6,0.0,0.0,1
845601138,0.5027122940873614,0.7,0.3,0.0,1.1,0.6,0.0,0.0,1
212129844,0.5778862084370772,1.0,0.2,0.0,1.1,0.7,0.0,0.0,1
10089542,0.22631829961109876,1.6,0.4,0.0,0.6,0.0,0.0,0.0,1
1687283088,0.4479465575931997,0.2,0.1,0.0,1.6,0.4,0.0,0.0,1
38055292,0.2787259978325127,1.2,0.2,0.0,0.8,0.2,0.1,0.0,1
375721095,0.796599114745521,0.4,1.4,0.0,3.2,3.2,2.6,0.6,1
44356651,0.3342309004634953,0.7,0.0,0.0,0.2,0.2,0.0,0.0,1
426796052,0.4197222421546159,0.8,0.2,0.0,1.2,0.4,0.0,0.0,1
476390447,0.2520419704315795,1.0,0.3,0.0,0.8,0.1,0.0,0.0,1
294707685,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,1
544275098,0.7717813288270262,0.4,0.8,0.2,1.5,1.4,0.2,0.0,1
42944430,0.3342309004634953,0.4,0.1,0.1,0.6,0.2,0.0,0.0,1
17680365,0.2520419704315795,1.0,0.1,0.0,0.6,0.1,0.0,0.0,1
612834596,0.7470839770895665,1.2,0.4,0.0,1.4,1.2,0.0,0.0,1
612473,0.796622208632847,0.6,0.4,0.0,3.1,3.1,0.4,0.1,1
23330998,0.6915799517497913,1.9,0.4,0.0,0.8,1.0,0.0,0.0,1
2590835076,0.9077975241648624,0.8,1.4,0.0,4.8,4.8,1.6,0.3,1
115393565,0.7852210697594887,1.8,0.6,0.0,1.3,1.6,0.0,0.0,1
23397958,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.0,1
838511418,0.22631829961109876,0.8,0.3,0.0,0.7,0.0,0.0,0.0,1
258900199,0.7946723107742963,2.0,0.5,0.0,1.9,2.0,0.0,0.0,1
14849240,0.5288664776112156,1.0,0.8,0.0,1.0,0.6,0.0,0.0,1
17509945,0.7967905786038864,2.0,1.2,0.0,2.9,2.9,0.2,0.0,1
236143056,0.22631829961109876,0.7,0.3,0.0,0.4,0.0,0.0,0.0,1
18532867,0.5539725719744064,2.2,0.6,0.0,0.8,0.6,0.0,0.0,1
705091592,0.7971037475964349,0.7,0.6,0.0,2.7,2.7,0.6,0.0,1
109579534,0.7920317685697057,1.0,0.4,0.0,1.3,1.8,0.0,0.0,1
15957506,0.0,0.7,0.1,0.2,0.4,0.0,0.0,0.0,1
17918338,0.22631829961109876,0.8,0.1,0.0,0.2,0.0,0.0,0.0,1
128534762,0.797053679565984,0.8,0.8,0.0,2.8,2.8,0.2,0.2,1
27337548,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,1
1037039454,0.36264564124632276,0.8,0.2,0.0,0.7,0.3,0.0,0.0,1
98464595,0.2520419704315795,0.8,0.2,0.0,0.2,0.1,0.0,0.1,1
17196807,0.7966467093695401,1.7,0.4,0.0,1.9,2.2,0.0,0.0,1
739602678,0.2520419704315795,1.2,0.3,0.0,0.5,0.1,0.0,0.0,1
250581747,0.2520419704315795,0.4,0.0,0.2,0.2,0.1,0.0,0.2,1
60506242,0.7287106185584935,2.5,0.4,0.0,1.2,1.2,0.0,0.0,1
455102100,0.796828494732411,0.8,0.4,0.0,2.2,2.3,0.1,0.0,1
36047098,0.7546218700467833,0.9,0.1,0.0,1.5,1.3,0.0,0.0,1
361569788,0.7971738960175367,0.4,0.2,0.0,2.6,2.6,0.1,0.1,1
14957147,0.7892294694438972,1.2,0.3,0.0,2.1,1.8,0.0,0.0,1
1584014898,0.5288664776112156,1.3,0.2,0.0,1.4,0.6,0.0,0.0,1
19608199,0.659646495284545,2.0,0.6,0.0,0.9,0.9,0.0,0.0,1
80804103,0.7989890411370751,0.2,1.6,0.0,3.6,3.6,2.0,0.5,1
26876793,0.22631829961109876,0.2,0.1,0.0,0.3,0.0,0.0,0.0,1
151183091,0.0,0.4,0.1,0.0,0.2,0.0,0.0,0.0,1
27013292,0.7892294694438972,0.9,0.2,0.0,2.5,1.8,0.0,0.0,1
36391088,0.7946723107742963,0.4,0.1,0.0,2.9,2.0,0.4,0.0,1
223179929,0.2787259978325127,0.9,0.2,0.0,0.4,0.2,0.0,0.0,1
219540733,0.4756769663222349,0.2,0.1,0.0,1.2,0.5,0.0,0.0,1
111635980,0.6915799517497913,0.3,0.0,0.0,0.6,1.0,0.0,0.0,1
159216777,0.4756769663222349,0.5,0.4,0.0,1.8,0.5,0.1,0.2,1
82689705,0.7967206940193189,1.2,0.7,0.0,3.3,3.3,0.3,0.0,1
15245652,0.7966368747455678,1.0,2.7,0.0,3.2,3.2,0.4,0.2,1
26406958,0.22631829961109876,0.7,0.4,0.0,0.4,0.0,0.0,0.0,1
16713013,0.7717813288270262,1.4,0.6,0.2,1.8,1.4,0.5,0.2,1
107560072,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,1
20100147,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,1
138737516,0.7759887465100499,1.2,0.6,0.0,2.7,1.5,0.0,0.0,1
1917826916,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.0,1
16223529,0.36264564124632276,1.6,0.6,0.0,1.0,0.3,0.0,0.0,1
41116847,0.22631829961109876,2.1,0.3,0.0,1.3,0.0,0.0,0.0,1
65127962,0.7546218700467833,0.8,0.5,0.0,2.9,1.3,2.0,0.1,1
25088746,0.7973765977480777,1.4,1.2,0.0,3.4,3.4,0.2,0.2,1
103073080,0.7971738960175367,1.2,0.8,0.0,2.4,2.6,0.0,0.1,1
70600365,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,1
207560742,0.7759887465100499,1.0,0.8,0.0,2.4,1.5,0.3,0.1,1
14458643,0.8076035454448582,0.6,2.0,0.2,3.9,3.9,3.4,1.2,1
256162494,0.36264564124632276,0.2,0.1,0.0,0.8,0.3,0.0,0.0,1
49421426,0.2520419704315795,1.8,0.4,0.0,0.6,0.1,0.0,0.0,1
558381779,0.659646495284545,0.6,0.4,0.0,2.2,0.9,0.0,0.2,1
21771720,0.2520419704315795,1.0,0.1,0.0,0.7,0.1,0.0,0.0,1
94139317,0.3342309004634953,0.7,0.1,0.0,0.8,0.2,0.0,0.0,1
602386334,0.5539725719744064,0.4,0.1,0.0,1.0,0.6,0.0,0.0,1
3871760723,0.5027122940873614,0.8,0.4,0.4,1.1,0.6,0.0,0.0,1
3335040713,0.22631829961109876,0.6,0.1,0.0,0.5,0.0,0.0,0.0,1
46527860,0.2520419704315795,0.2,0.0,0.0,0.4,0.1,0.0,0.0,1
82945525,0.3912159239072283,1.0,0.2,0.0,1.0,0.4,0.0,0.0,1
23153664,0.22631829961109876,0.2,0.1,0.0,0.4,0.0,0.0,0.0,1
169635024,0.779581525363529,0.4,0.2,0.0,2.6,1.6,0.1,0.0,1
262325462,0.5539725719744064,1.4,0.2,0.0,0.8,0.6,0.0,0.0,1
52136185,0.7176911080698488,1.8,0.4,0.0,1.2,1.1,0.0,0.0,1
17668340,0.2787259978325127,0.9,0.1,0.2,0.2,0.2,0.0,0.0,1
44457722,0.2787259978325127,0.2,0.1,0.1,0.9,0.2,0.0,0.0,1
66933315,0.0,0.8,0.0,0.0,0.7,0.0,0.0,0.0,1
19445695,0.0,0.8,0.2,0.0,0.5,0.0,0.2,0.0,1
364534328,0.6414184221423734,1.1,0.2,0.0,1.7,0.8,0.2,0.0,1
229219088,0.7287106185584935,1.1,0.5,0.0,0.8,1.2,0.0,0.0,1
52601279,0.36264564124632276,0.4,0.1,0.0,1.2,0.3,0.0,0.0,1
16804088,0.4197222421546159,1.4,1.4,0.0,1.0,0.4,0.0,0.0,1
38868694,0.22631829961109876,0.4,0.0,0.0,0.5,0.0,0.3,0.0,1
16550142,0.7961080923981387,0.6,0.7,0.0,2.7,2.2,0.2,0.0,1
41370216,0.796622208632847,0.7,0.2,0.2,3.1,3.1,2.0,0.0,1
289963138,0.7970609972920484,0.6,0.4,0.0,2.4,2.4,0.0,0.0,1
206921267,0.6004883262510591,1.4,2.2,0.0,1.1,0.8,0.0,0.0,1
134163734,0.7287106185584935,0.7,0.5,0.2,1.2,1.2,0.0,0.2,1
16376937,0.7852210697594887,2.8,0.9,0.1,1.6,1.6,0.1,0.0,1
73990210,0.22631829961109876,0.6,0.1,0.0,0.4,0.0,0.0,0.0,1
21704949,0.4479465575931997,2.4,0.4,0.0,1.0,0.4,0.0,0.0,1
3320478908,0.4756769663222349,0.3,0.6,0.0,1.2,0.5,0.2,0.0,1
1470250544,0.7989890411370751,2.7,2.5,2.3,3.6,3.6,0.2,0.3,1
24236120,0.6763619064808265,1.0,0.2,0.0,0.8,1.0,0.0,0.0,1
378631423,0.7971738960175367,0.4,0.5,0.0,1.4,2.6,0.0,0.0,1
137511672,0.6414184221423734,0.8,0.2,0.0,2.1,0.8,0.0,0.0,1
958372028,0.22631829961109876,0.4,0.2,0.0,0.3,0.0,0.0,0.0,1
24431892,0.6763619064808265,1.0,0.8,0.1,1.2,1.0,0.2,0.0,1
22346318,0.0,0.6,0.1,0.0,0.4,0.0,0.0,0.0,1
17721177,0.7053377817049258,0.6,0.4,0.1,2.0,1.0,0.1,0.0,1
44785664,0.3342309004634953,1.0,0.4,0.0,0.6,0.2,0.0,0.0,1
249003111,0.2520419704315795,0.6,0.0,0.0,0.5,0.1,0.0,0.0,1
163950604,0.30618807248975083,0.6,0.1,0.0,0.6,0.2,0.0,0.0,1
267719395,0.793087009461318,1.9,2.0,0.4,2.8,1.9,0.2,0.6,1
114557557,0.4197222421546159,1.0,0.4,0.0,1.0,0.4,0.0,0.0,1
41404784,0.22631829961109876,0.5,0.2,0.0,0.8,0.0,0.0,0.0,1
16463397,0.7970609972920484,1.1,0.2,0.0,2.4,2.4,0.0,0.0,1
43313304,0.2520419704315795,0.8,0.1,0.0,0.6,0.1,0.0,0.0,1
2216623610,0.2787259978325127,1.6,0.2,0.0,0.8,0.2,0.0,0.0,1
5990782,0.4756769663222349,1.8,0.4,0.0,1.2,0.5,0.0,0.0,1
2840527584,0.2787259978325127,0.4,0.8,0.0,0.6,0.2,0.0,0.0,1
15935242,0.659646495284545,0.6,0.4,0.0,1.8,0.9,0.0,0.0,1
118719917,0.4197222421546159,1.8,0.4,0.0,1.0,0.4,0.0,0.0,1
1382791,0.2787259978325127,1.6,0.3,0.0,0.8,0.2,0.0,0.0,1
109047474,0.0,0.5,0.1,0.0,0.8,0.0,0.0,0.0,1
1238357485,0.3912159239072283,1.6,0.2,0.0,0.6,0.4,0.0,0.0,1
14676527,0.8008799175144752,1.0,1.6,0.0,3.7,3.7,2.9,0.3,1
24550000,0.22631829961109876,0.7,0.2,0.0,0.9,0.0,0.0,0.0,1
106481695,0.795728227940139,0.8,0.6,0.0,2.8,2.1,0.0,0.0,1
356929299,0.7053377817049258,1.2,0.7,0.0,1.6,1.0,0.0,0.0,1
431969214,0.7668769621923945,0.3,0.2,0.0,1.6,1.4,0.1,0.0,1
17623512,0.7759887465100499,2.0,0.4,0.4,1.8,1.5,0.0,0.0,1
17893595,0.30618807248975083,0.4,0.2,0.0,0.3,0.2,0.0,0.0,1
2156167098,0.2520419704315795,0.2,0.2,0.0,0.6,0.1,0.0,0.0,1
28902856,0.0,1.3,0.0,0.0,0.6,0.0,0.0,0.0,1
89721585,0.22631829961109876,0.3,0.2,0.0,0.2,0.0,0.2,0.2,1
24907451,0.36264564124632276,1.0,0.2,0.1,1.2,0.3,0.0,0.0,1
45422815,0.5539725719744064,1.3,1.0,0.1,0.9,0.6,0.0,0.0,1
192824559,0.30618807248975083,1.6,0.3,0.0,0.8,0.2,0.0,0.0,1
13594462,0.36264564124632276,2.2,0.2,0.0,1.2,0.3,0.0,0.0,1
1072728805,0.2787259978325127,0.4,0.2,0.0,0.4,0.2,0.0,0.0,1
302083519,0.7939576449836836,0.4,1.1,0.0,1.8,2.0,0.1,0.0,1
18089641,0.36264564124632276,0.9,0.6,0.0,0.6,0.3,0.0,0.0,1
1640603341,0.30618807248975083,1.8,0.6,0.0,1.0,0.2,0.0,0.0,1
76235237,0.7470839770895665,0.6,0.8,0.1,2.4,1.2,2.0,0.4,1
2159329092,0.5027122940873614,1.4,0.7,0.0,1.2,0.6,0.0,0.0,1
25527618,0.3342309004634953,1.1,0.1,0.0,0.4,0.2,0.0,0.0,1
43654274,0.7939576449836836,1.5,2.0,0.0,2.5,2.0,0.1,0.0,1
19084210,0.7952555385005927,1.6,1.2,0.0,2.9,2.0,0.2,0.0,1
18614747,0.5288664776112156,0.6,0.6,0.0,1.6,0.6,0.2,0.2,1
110839423,0.2787259978325127,0.4,0.2,0.0,0.6,0.2,0.0,0.0,1
32453930,0.7964100716330078,0.2,0.2,0.0,0.6,2.2,0.0,0.0,1
47064362,0.5288664776112156,0.4,0.8,0.1,1.0,0.6,0.0,0.2,1
1538306852,0.8076035454448582,0.2,2.5,0.2,3.9,3.9,3.6,2.9,1
17241895,0.7176911080698488,0.9,1.6,0.0,2.2,1.1,1.4,0.0,1
102382667,0.3912159239072283,0.8,0.1,0.0,1.2,0.4,0.0,0.0,1
2708915372,0.7053377817049258,0.4,0.2,0.0,1.2,1.0,0.0,0.0,1
16665197,0.6004883262510591,0.5,0.1,0.0,1.2,0.8,0.0,0.0,1
68497896,0.6414184221423734,0.6,0.2,0.0,1.4,0.8,0.0,0.0,1
19068720,0.7967247202742335,3.0,1.9,0.0,2.2,3.0,0.0,0.0,1
200977317,0.22631829961109876,0.1,0.0,0.0,0.6,0.0,0.0,0.0,1
150429478,0.4479465575931997,0.4,0.3,0.0,1.2,0.4,0.0,0.0,1
21371755,0.7546218700467833,0.2,1.6,0.2,2.5,1.3,2.2,1.2,1
42420346,0.3912159239072283,0.9,0.2,0.0,1.0,0.4,0.0,0.0,1
15371482,0.3342309004634953,0.0,0.8,0.0,0.2,0.2,0.0,0.0,1
109213578,0.30618807248975083,0.2,0.2,0.0,0.6,0.2,0.0,0.0,1
47919105,0.22631829961109876,0.5,0.4,0.0,0.4,0.0,0.0,0.0,1
370693222,0.659646495284545,0.3,0.8,0.0,1.7,0.9,0.2,0.0,1
75854417,0.2787259978325127,0.4,0.1,0.0,0.5,0.2,0.0,0.0,1
286703,0.3342309004634953,1.3,0.2,0.0,0.6,0.2,0.0,0.0,1
393145048,0.659646495284545,1.2,0.4,0.0,1.5,0.9,0.2,0.0,1
24083587,0.7759887465100499,1.2,0.2,0.0,1.2,1.5,0.0,0.0,1
367284950,0.4197222421546159,0.4,0.2,0.0,0.6,0.4,0.0,0.0,1
35982046,0.4479465575931997,0.0,0.0,0.0,0.7,0.4,0.0,0.0,1
15941979,0.6004883262510591,0.2,0.2,0.0,1.0,0.8,0.0,0.0,1
174533632,0.621687023966582,1.1,0.6,0.0,1.1,0.8,0.2,0.0,1
24822280,0.6915799517497913,1.0,0.1,0.0,1.2,1.0,0.2,0.0,1
817845968,0.6004883262510591,0.4,0.3,0.0,0.6,0.8,0.0,0.0,1
73571504,0.2520419704315795,0.4,0.0,0.0,0.2,0.1,0.0,0.0,1
1925157330,0.3342309004634953,0.3,0.2,0.0,1.4,0.2,0.2,0.0,1
111614382,0.2520419704315795,0.6,0.1,0.0,0.4,0.1,0.0,0.0,1
195703895,0.7874002196908744,0.2,0.6,0.0,1.3,1.7,0.2,0.7,1
369506120,0.659646495284545,0.4,0.8,0.2,1.9,0.9,0.0,0.1,1
457554412,0.2520419704315795,0.4,0.1,0.0,0.3,0.1,0.0,0.0,1
21075591,0.5288664776112156,1.2,0.2,0.0,0.6,0.6,0.2,0.0,1
